STIS Model Line Spread Function vs Aperture at 240 nm
Rel pixel      52x0.1    52x0.2    52x0.5    52x2.0
  9.037        0.0001    0.0002    0.0052    0.0155
  9.162        0.0001    0.0001    0.0042    0.0153
  9.288        0.0001    0.0001    0.0033    0.0150
  9.413        0.0001    0.0001    0.0027    0.0147
  9.539        0.0001    0.0001    0.0021    0.0143
  9.664        0.0000    0.0001    0.0017    0.0140
  9.790        0.0000    0.0001    0.0014    0.0136
  9.915        0.0000    0.0001    0.0012    0.0131
 10.041        0.0000    0.0001    0.0010    0.0127
 10.166        0.0000    0.0000    0.0009    0.0123
 10.292        0.0000    0.0000    0.0008    0.0118
 10.417        0.0000    0.0000    0.0007    0.0113
 10.543        0.0000    0.0000    0.0007    0.0109
 10.668        0.0000    0.0000    0.0006    0.0105
 10.794        0.0000    0.0000    0.0006    0.0100
 10.919        0.0000    0.0000    0.0005    0.0097
 11.045        0.0000    0.0000    0.0005    0.0093
 11.170        0.0000    0.0000    0.0004    0.0090
 11.296        0.0000    0.0000    0.0004    0.0087
 11.421        0.0000    0.0000    0.0003    0.0085
 11.547        0.0000    0.0000    0.0003    0.0083
 11.672        0.0000    0.0000    0.0003    0.0081
 11.798        0.0000    0.0000    0.0003    0.0079
 11.923        0.0000    0.0000    0.0002    0.0078
 12.049        0.0000    0.0000    0.0002    0.0077
 12.174        0.0000    0.0000    0.0002    0.0075
 12.300        0.0000    0.0000    0.0002    0.0074
 12.425        0.0000    0.0000    0.0001    0.0073
 12.551        0.0000    0.0000    0.0001    0.0073
 12.676        0.0000    0.0000    0.0001    0.0072
 12.802        0.0000    0.0000    0.0001    0.0071
 12.927        0.0000    0.0000    0.0001    0.0071
 13.053        0.0000    0.0000    0.0001    0.0070
 13.178        0.0000    0.0000    0.0001    0.0070
 13.304        0.0000    0.0000    0.0001    0.0069
 13.429        0.0000    0.0000    0.0001    0.0068
 13.555        0.0000    0.0000    0.0000    0.0068
 13.680        0.0000    0.0000    0.0000    0.0067
 13.806        0.0000    0.0000    0.0000    0.0066
 13.931        0.0000    0.0000    0.0000    0.0065
 14.057        0.0000    0.0000    0.0000    0.0064
 14.182        0.0000    0.0000    0.0000    0.0063
 14.308        0.0000    0.0000    0.0000    0.0062
 14.433        0.0000    0.0000    0.0000    0.0060
 14.559        0.0000    0.0000    0.0000    0.0059
 14.684        0.0000    0.0000    0.0000    0.0058
 14.810        0.0000    0.0000    0.0000    0.0057
 14.935        0.0000    0.0000    0.0000    0.0057
 15.061        0.0000    0.0000    0.0000    0.0056
 15.186        0.0000    0.0000    0.0000    0.0055
 15.312        0.0000    0.0000    0.0000    0.0055
 15.437        0.0000    0.0000    0.0000    0.0054
 15.563        0.0000    0.0000    0.0000    0.0053
 15.688        0.0000    0.0000    0.0000    0.0053
 15.814        0.0000    0.0000    0.0000    0.0052
 15.939        0.0000    0.0000    0.0000    0.0051
 16.065        0.0000    0.0000    0.0000    0.0050
 16.190        0.0000    0.0000    0.0000    0.0050
 16.316        0.0000    0.0000    0.0000    0.0049
 16.441        0.0000    0.0000    0.0000    0.0048
 16.567        0.0000    0.0000    0.0000    0.0048
 16.692        0.0000    0.0000    0.0000    0.0047
 16.818        0.0000    0.0000    0.0000    0.0047
 16.943        0.0000    0.0000    0.0000    0.0046
 17.069        0.0000    0.0000    0.0000    0.0046
 17.194        0.0000    0.0000    0.0000    0.0045
 17.320        0.0000    0.0000    0.0000    0.0045
 17.446        0.0000    0.0000    0.0000    0.0044
 17.571        0.0000    0.0000    0.0000    0.0044
 17.697        0.0000    0.0000    0.0000    0.0044
 17.822        0.0000    0.0000    0.0000    0.0043
 17.948        0.0000    0.0000    0.0000    0.0043
 18.073        0.0000    0.0000    0.0000    0.0042
 18.199        0.0000    0.0000    0.0000    0.0042
 18.324        0.0000    0.0000    0.0000    0.0042
 18.450        0.0000    0.0000    0.0000    0.0041
 18.575        0.0000    0.0000    0.0000    0.0041
 18.701        0.0000    0.0000    0.0000    0.0040
 18.826        0.0000    0.0000    0.0000    0.0040
 18.952        0.0000    0.0000    0.0000    0.0039
 19.077        0.0000    0.0000    0.0000    0.0039
 19.203        0.0000    0.0000    0.0000    0.0039
 19.328        0.0000    0.0000    0.0000    0.0038
 19.454        0.0000    0.0000    0.0000    0.0038
 19.579        0.0000    0.0000    0.0000    0.0038
 19.705        0.0000    0.0000    0.0000    0.0038
 19.830        0.0000    0.0000    0.0000    0.0038
 19.956        0.0000    0.0000    0.0000    0.0038
 20.081        0.0000    0.0000    0.0000    0.0037
 20.207        0.0000    0.0000    0.0000    0.0037
 20.332        0.0000    0.0000    0.0000    0.0037
 20.458        0.0000    0.0000    0.0000    0.0036
 20.583        0.0000    0.0000    0.0000    0.0036
 20.709        0.0000    0.0000    0.0000    0.0036
 20.834        0.0000    0.0000    0.0000    0.0035
 20.960        0.0000    0.0000    0.0000    0.0035
 21.085        0.0000    0.0000    0.0000    0.0034
 21.211        0.0000    0.0000    0.0000    0.0034
 21.336        0.0000    0.0000    0.0000    0.0033
 21.462        0.0000    0.0000    0.0000    0.0033
 21.587        0.0000    0.0000    0.0000    0.0032
 21.713        0.0000    0.0000    0.0000    0.0032
 21.838        0.0000    0.0000    0.0000    0.0031
 21.964        0.0000    0.0000    0.0000    0.0031
 22.089        0.0000    0.0000    0.0000    0.0031
 22.215        0.0000    0.0000    0.0000    0.0031
 22.340        0.0000    0.0000    0.0000    0.0030
 22.466        0.0000    0.0000    0.0000    0.0030
 22.591        0.0000    0.0000    0.0000    0.0030
 22.717        0.0000    0.0000    0.0000    0.0030
 22.842        0.0000    0.0000    0.0000    0.0029
 22.968        0.0000    0.0000    0.0000    0.0029
 23.093        0.0000    0.0000    0.0000    0.0029
 23.219        0.0000    0.0000    0.0000    0.0029
 23.344        0.0000    0.0000    0.0000    0.0028
 23.470        0.0000    0.0000    0.0000    0.0028
 23.595        0.0000    0.0000    0.0000    0.0028
 23.721        0.0000    0.0000    0.0000    0.0028
 23.846        0.0000    0.0000    0.0000    0.0027
 23.972        0.0000    0.0000    0.0000    0.0027
 24.097        0.0000    0.0000    0.0000    0.0027
 24.223        0.0000    0.0000    0.0000    0.0026
